tier,ranks,hand,score,notes,scoop_potential,low_potential,high_potential,pair_trips_bonus,suitedness,reverse_penalty,composite_score
C,T J 3 6 8,T♥ J♥ 3♠ 6♦ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♥ 3♠ 6♣ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♥ 3♠ 6♣ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♠ 6♣ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♥ 3♠ 6♣ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♥ 3♥ 6♠ 8♠,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♥ 6♠ 8♥,30,disconnected high,0,0,15,0,10,3,22
C,T J 3 6 8,T♥ J♥ 3♥ 6♠ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♥ 6♠ 8♣,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♥ 6♥ 8♠,30,disconnected high,0,0,15,0,10,3,22
C,T J 3 6 8,T♥ J♥ 3♥ 6♥ 8♥,30,disconnected high,0,0,15,0,10,3,22
C,T J 3 6 8,T♥ J♥ 3♥ 6♥ 8♦,30,disconnected high,0,0,15,0,10,3,22
C,T J 3 6 8,T♥ J♥ 3♥ 6♥ 8♣,30,disconnected high,0,0,15,0,10,3,22
C,T J 3 6 8,T♥ J♥ 3♥ 6♦ 8♠,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♥ 6♦ 8♥,30,disconnected high,0,0,15,0,10,3,22
C,T J 3 6 8,T♥ J♥ 3♥ 6♦ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♥ 6♦ 8♣,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♥ 6♣ 8♠,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♥ 6♣ 8♥,30,disconnected high,0,0,15,0,10,3,22
C,T J 3 6 8,T♥ J♥ 3♥ 6♣ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♥ 6♣ 8♣,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♦ 6♠ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♥ 3♦ 6♠ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♦ 6♠ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♥ 3♦ 6♠ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♥ 3♦ 6♥ 8♠,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♦ 6♥ 8♥,30,disconnected high,0,0,15,0,10,3,22
C,T J 3 6 8,T♥ J♥ 3♦ 6♥ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♦ 6♥ 8♣,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♦ 6♦ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♥ 3♦ 6♦ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♦ 6♦ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♦ 6♦ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♥ 3♦ 6♣ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♥ 3♦ 6♣ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♦ 6♣ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♥ 3♦ 6♣ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♥ 3♣ 6♠ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♥ 3♣ 6♠ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♣ 6♠ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♥ 3♣ 6♠ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♥ 3♣ 6♥ 8♠,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♣ 6♥ 8♥,30,disconnected high,0,0,15,0,10,3,22
C,T J 3 6 8,T♥ J♥ 3♣ 6♥ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♣ 6♥ 8♣,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♣ 6♦ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♥ 3♣ 6♦ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♣ 6♦ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♥ 3♣ 6♦ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♥ 3♣ 6♣ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♥ 3♣ 6♣ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♥ 3♣ 6♣ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♥ 3♣ 6♣ 8♣,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♦ 3♠ 6♠ 8♠,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♦ 3♠ 6♠ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♠ 6♠ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♠ 6♠ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♠ 6♥ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♠ 6♥ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♦ 3♠ 6♥ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♠ 6♥ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♠ 6♦ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♠ 6♦ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♠ 6♦ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♦ 3♠ 6♦ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♠ 6♣ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♠ 6♣ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♠ 6♣ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♠ 6♣ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♥ 6♠ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♥ 6♠ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♦ 3♥ 6♠ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♥ 6♠ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♥ 6♥ 8♠,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♦ 3♥ 6♥ 8♥,30,disconnected high,0,0,15,0,10,3,22
C,T J 3 6 8,T♥ J♦ 3♥ 6♥ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♦ 3♥ 6♥ 8♣,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♦ 3♥ 6♦ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♥ 6♦ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♦ 3♥ 6♦ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♦ 3♥ 6♦ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♥ 6♣ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♥ 6♣ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♦ 3♥ 6♣ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♥ 6♣ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♦ 6♠ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♦ 6♠ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♦ 6♠ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♦ 3♦ 6♠ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♦ 6♥ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♦ 6♥ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♦ 3♦ 6♥ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♦ 3♦ 6♥ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♦ 6♦ 8♠,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♦ 3♦ 6♦ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♦ 3♦ 6♦ 8♦,30,disconnected high,0,0,15,0,10,3,22
C,T J 3 6 8,T♥ J♦ 3♦ 6♦ 8♣,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♦ 3♦ 6♣ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♦ 6♣ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♦ 6♣ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♦ 3♦ 6♣ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♣ 6♠ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♣ 6♠ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♣ 6♠ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♣ 6♠ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♣ 6♥ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♣ 6♥ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♦ 3♣ 6♥ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♣ 6♥ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♣ 6♦ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♣ 6♦ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♣ 6♦ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♦ 3♣ 6♦ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♣ 6♣ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♣ 6♣ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♣ 6♣ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♦ 3♣ 6♣ 8♣,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♣ 3♠ 6♠ 8♠,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♣ 3♠ 6♠ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♠ 6♠ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♠ 6♠ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♠ 6♥ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♠ 6♥ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♣ 3♠ 6♥ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♠ 6♥ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♠ 6♦ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♠ 6♦ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♠ 6♦ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♠ 6♦ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♠ 6♣ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♠ 6♣ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♠ 6♣ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♠ 6♣ 8♣,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♣ 3♥ 6♠ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♥ 6♠ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♣ 3♥ 6♠ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♥ 6♠ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♥ 6♥ 8♠,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♣ 3♥ 6♥ 8♥,30,disconnected high,0,0,15,0,10,3,22
C,T J 3 6 8,T♥ J♣ 3♥ 6♥ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♣ 3♥ 6♥ 8♣,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♣ 3♥ 6♦ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♥ 6♦ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♣ 3♥ 6♦ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♥ 6♦ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♥ 6♣ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♥ 6♣ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♣ 3♥ 6♣ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♥ 6♣ 8♣,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♣ 3♦ 6♠ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♦ 6♠ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♦ 6♠ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♦ 6♠ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♦ 6♥ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♦ 6♥ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♣ 3♦ 6♥ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♦ 6♥ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♦ 6♦ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♦ 6♦ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♦ 6♦ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♣ 3♦ 6♦ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♦ 6♣ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♦ 6♣ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♦ 6♣ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♦ 6♣ 8♣,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♣ 3♣ 6♠ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♣ 6♠ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♣ 6♠ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♣ 6♠ 8♣,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♣ 3♣ 6♥ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♣ 6♥ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♣ 3♣ 6♥ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♣ 6♥ 8♣,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♣ 3♣ 6♦ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♣ 6♦ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♣ 6♦ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♥ J♣ 3♣ 6♦ 8♣,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♣ 3♣ 6♣ 8♠,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♣ 3♣ 6♣ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♣ 3♣ 6♣ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♥ J♣ 3♣ 6♣ 8♣,30,disconnected high,0,0,15,0,10,3,22
C,T J 3 6 8,T♦ J♠ 3♠ 6♠ 8♠,30,disconnected high,0,0,15,0,10,3,22
C,T J 3 6 8,T♦ J♠ 3♠ 6♠ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♦ J♠ 3♠ 6♠ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♦ J♠ 3♠ 6♠ 8♣,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♦ J♠ 3♠ 6♥ 8♠,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♦ J♠ 3♠ 6♥ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♠ 6♥ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♠ 6♥ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♠ 6♦ 8♠,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♦ J♠ 3♠ 6♦ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♠ 6♦ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♦ J♠ 3♠ 6♦ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♠ 6♣ 8♠,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♦ J♠ 3♠ 6♣ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♠ 6♣ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♠ 6♣ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♥ 6♠ 8♠,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♦ J♠ 3♥ 6♠ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♥ 6♠ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♥ 6♠ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♥ 6♥ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♥ 6♥ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♦ J♠ 3♥ 6♥ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♥ 6♥ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♥ 6♦ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♥ 6♦ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♥ 6♦ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♦ J♠ 3♥ 6♦ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♥ 6♣ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♥ 6♣ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♥ 6♣ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♥ 6♣ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♦ 6♠ 8♠,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♦ J♠ 3♦ 6♠ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♦ 6♠ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♦ J♠ 3♦ 6♠ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♦ 6♥ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♦ 6♥ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♦ 6♥ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♦ J♠ 3♦ 6♥ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♦ 6♦ 8♠,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♦ J♠ 3♦ 6♦ 8♥,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♦ J♠ 3♦ 6♦ 8♦,30,disconnected high,0,0,15,0,10,3,22
C,T J 3 6 8,T♦ J♠ 3♦ 6♦ 8♣,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♦ J♠ 3♦ 6♣ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♦ 6♣ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♦ 6♣ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♦ J♠ 3♦ 6♣ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♣ 6♠ 8♠,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♦ J♠ 3♣ 6♠ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♣ 6♠ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♣ 6♠ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♣ 6♥ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♣ 6♥ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♣ 6♥ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♣ 6♥ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♣ 6♦ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♣ 6♦ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♣ 6♦ 8♦,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♦ J♠ 3♣ 6♦ 8♣,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♣ 6♣ 8♠,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♣ 6♣ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♣ 6♣ 8♦,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♠ 3♣ 6♣ 8♣,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♦ J♥ 3♠ 6♠ 8♠,27,disconnected high,0,0,6,0,6,3,9
C,T J 3 6 8,T♦ J♥ 3♠ 6♠ 8♥,25,disconnected high,0,0,6,0,2,3,5
C,T J 3 6 8,T♦ J♥ 3♠ 6♠ 8♦,25,disconnected high,0,0,6,0,2,3,5
